timer,hart
1430.06420428,520
1430.9189946,520
1431.77378492,521
1432.62857524,522
1433.48336556,523
1434.33815588,524
1435.1929462,528
1436.04773652,528
1436.90252684,529
1437.75731715,530
1438.61210747,533
1439.46689779,533
1440.32168811,533
1441.17647843,535
1442.03126875,535
1442.88605907,534
1443.74084939,534
1444.59563971,532
1445.45043003,533
1446.30522035,530
1447.16001067,527
1448.01480099,525
1448.86959131,523
1449.72438163,521
1450.57917194,519
1451.43396226,517
1452.28875258,515
1453.1435429,513
1453.99833322,512
1454.85312354,513
1455.70791386,513
1456.56270418,513
1457.4174945,516
1458.27228482,519
1459.12707514,524
1459.98186546,528
1460.83665578,532
1461.6914461,536
1462.54623642,538
1463.40102674,540
1464.25581705,541
1465.11060737,542
1465.96539769,541
1466.82018801,540
1467.67497833,539
1468.52976865,536
1469.38455897,533
1470.23934929,529
1471.09413961,525
1471.94892993,522
1472.80372025,519
1473.65851057,516
1474.51330089,514
1475.36809121,513
1476.22288153,512
1477.07767184,512
1477.93246216,513
1478.78725248,515
1479.6420428,516
1480.49683312,519
1481.35162344,523
1482.20641376,527
1483.06120408,530
1483.9159944,535
1484.77078472,542
1485.62557504,548
1486.48036536,554
1487.33515568,562
1488.189946,570
1489.04473632,578
1489.89952664,585
1490.75431695,592
1491.60910727,600
1492.46389759,606
1493.31868791,613
1494.17347823,618
1495.02826855,622
1495.88305887,623
1496.73784919,624
1497.59263951,623
1498.44742983,622
1499.30222015,618
1500.15701047,610
1501.01180079,600
1501.86659111,584
1502.72138143,567
1503.57617174,549
1504.43096206,531
1505.28575238,514
1506.1405427,497
1506.99533302,484
1507.85012334,474
1508.70491366,468
1509.55970398,466
1510.4144943,467
1511.26928462,472
1512.12407494,479
1512.97886526,488
1513.83365558,496
1514.6884459,505
1515.54323622,513
1516.39802654,520
1517.25281685,527
1518.10760717,532
1518.96239749,538
1519.81718781,542
1520.67197813,546
1521.52676845,548
1522.38155877,549
1523.23634909,552
1524.09113941,554
1524.94592973,559
1525.80072005,567
1526.65551037,576
1527.51030069,586
1528.36509101,593
1529.21988133,598
1530.07467164,598
1530.92946196,597
1531.78425228,590
1532.6390426,583
1533.49383292,573
1534.34862324,563
1535.20341356,555
1536.05820388,544
1536.9129942,534
1537.76778452,525
1538.62257484,514
1539.47736516,503
1540.33215548,493
1541.1869458,485
1542.04173612,478
1542.89652644,473
1543.75131675,470
1544.60610707,467
1545.46089739,466
1546.31568771,466
1547.17047803,465
1548.02526835,462
1548.88005867,460
1549.73484899,455
1550.58963931,454
1551.44442963,452
1552.29921995,449
1553.15401027,448
1554.00880059,447
1554.86359091,448
1555.71838123,452
1556.57317154,462
1557.42796186,482
1558.28275218,504
1559.1375425,525
1559.99233282,543
1560.84712314,555
1561.70191346,563
1562.55670378,566
1563.4114941,567
1564.26628442,570
1565.12107474,571
1565.97586506,569
1566.83065538,566
1567.6854457,559
1568.54023602,549
1569.39502634,537
1570.24981665,528
1571.10460697,523
1571.95939729,521
1572.81418761,521
1573.66897793,523
1574.52376825,526
1575.37855857,528
1576.23334889,530
1577.08813921,532
1577.94292953,534
1578.79771985,532
1579.65251017,529
1580.50730049,530
1581.36209081,529
1582.21688113,527
1583.07167144,523
1583.92646176,520
1584.78125208,508
1585.6360424,466
1586.49083272,401
1587.34562304,332
1588.20041336,268
1589.05520368,206
1589.909994,156
1590.76478432,130
1591.61957464,123
1592.47436496,128
1593.32915528,141
1594.1839456,161
1595.03873592,193
1595.89352624,237
1596.74831655,287
1597.60310687,340
1598.45789719,389
1599.31268751,431
1600.16747783,473
1601.02226815,511
1601.87705847,539
1602.73184879,560
1603.58663911,572
1604.44142943,577
1605.29621975,566
1606.15101007,544
1607.00580039,513
1607.86059071,473
1608.71538103,429
1609.57017134,380
1610.42496166,338
1611.27975198,304
1612.1345423,280
1612.98933262,265
1613.84412294,264
1614.69891326,272
1615.55370358,282
1616.4084939,300
1617.26328422,320
1618.11807454,344
1618.97286486,368
1619.82765518,400
1620.6824455,442
1621.53723582,489
1622.39202614,536
1623.24681645,583
1624.10160677,628
1624.95639709,661
1625.81118741,679
1626.66597773,688
1627.52076805,688
1628.37555837,681
1629.23034869,667
1630.08513901,654
1630.93992933,639
1631.79471965,618
1632.64950997,594
1633.50430029,580
1634.35909061,570
1635.21388093,559
1636.06867124,551
1636.92346156,548
1637.77825188,545
1638.6330422,539
1639.48783252,532
1640.34262284,529
1641.19741316,523
1642.05220348,512
1642.9069938,503
1643.76178412,500
1644.61657444,492
1645.47136476,481
1646.32615508,479
1647.1809454,490
1648.03573572,511
1648.89052604,536
1649.74531635,567
1650.60010667,596
1651.45489699,612
1652.30968731,617
1653.16447763,624
1654.01926795,628
1654.87405827,624
1655.72884859,613
1656.58363891,606
1657.43842923,605
1658.29321955,604
1659.14800987,607
1660.00280019,616
1660.85759051,626
1661.71238083,625
1662.56717114,621
1663.42196146,621
1664.27675178,623
1665.1315421,617
1665.98633242,616
1666.84112274,624
1667.69591306,635
1668.55070338,640
1669.4054937,644
1670.26028402,653
1671.11507434,653
1671.96986466,643
1672.82465498,635
1673.6794453,628
1674.53423562,617
1675.38902594,598
1676.24381625,584
1677.09860657,576
1677.95339689,563
1678.80818721,546
1679.66297753,541
1680.51776785,542
1681.37255817,537
1682.22734849,531
1683.08213881,534
1683.93692913,539
1684.79171945,532
1685.64650977,519
1686.50130009,510
1687.35609041,503
1688.21088073,484
1689.06567104,465
1689.92046136,458
1690.77525168,456
1691.630042,446
1692.48483232,442
1693.33962264,450
1694.19441296,462
1695.04920328,469
1695.9039936,483
1696.75878392,506
1697.61357424,525
1698.46836456,535
1699.32315488,545
1700.1779452,556
1701.03273552,558
1701.88752584,549
1702.74231615,542
1703.59710647,539
1704.45189679,529
1705.30668711,513
1706.16147743,503
1707.01626775,499
1707.87105807,490
1708.72584839,479
1709.58063871,474
1710.43542903,471
1711.29021935,455
1712.14500967,437
1712.99979999,422
1713.85459031,410
1714.70938063,391
1715.56417094,374
1716.41896126,369
1717.27375158,368
1718.1285419,365
1718.98333222,364
1719.83812254,374
1720.69291286,388
1721.54770318,393
1722.4024935,402
1723.25728382,417
1724.11207414,428
1724.96686446,427
1725.82165478,427
1726.6764451,431
1727.53123542,433
1728.38602574,428
1729.24081605,437
1730.09560637,463
1730.95039669,490
1731.80518701,513
1732.65997733,544
1733.51476765,578
1734.36955797,600
1735.22434829,609
1736.07913861,620
1736.93392893,630
1737.78871925,625
1738.64350957,613
1739.49829989,605
1740.35309021,598
1741.20788053,581
1742.06267084,562
1742.91746116,552
1743.77225148,548
1744.6270418,535
1745.48183212,525
1746.33662244,528
1747.19141276,531
1748.04620308,523
1748.9009934,518
1749.75578372,527
1750.61057404,534
1751.46536436,529
1752.32015468,527
1753.174945,535
1754.02973532,537
1754.88452564,527
1755.73931595,522
1756.59410627,527
1757.44889659,526
1758.30368691,517
1759.15847723,514
1760.01326755,518
1760.86805787,517
1761.72284819,510
1762.57763851,515
1763.43242883,523
1764.28721915,509
1765.14200947,483
1765.99679979,469
1766.85159011,462
1767.70638043,448
1768.56117074,438
1769.41596106,444
1770.27075138,458
1771.1255417,459
1771.98033202,459
1772.83512234,473
1773.68991266,489
1774.54470298,487
1775.3994933,489
1776.25428362,505
1777.10907394,522
1777.96386426,532
1778.81865458,550
1779.6734449,584
1780.52823522,619
1781.38302554,644
1782.23781585,668
1783.09260617,691
1783.94739649,703
1784.80218681,699
1785.65697713,689
1786.51176745,675
1787.36655777,648
1788.22134809,607
1789.07613841,566
1789.93092873,520
1790.78571905,464
1791.64050937,398
1792.49529969,342
1793.35009001,294
1794.20488033,252
1795.05967064,220
1795.91446096,206
1796.76925128,204
1797.6240416,205
1798.47883192,200
1799.33362224,181
1800.18841256,129
1801.04320288,44
1801.8979932,0
1802.75278352,0
1803.60757384,0
1804.46236416,0
1805.31715448,0
1806.1719448,0
1807.02673512,0
1807.88152544,0
1808.73631575,0
1809.59110607,0
1810.44589639,0
1811.30068671,0
1812.15547703,0
1813.01026735,0
1813.86505767,0
1814.71984799,0
1815.57463831,0
1816.42942863,0
1817.28421895,0
1818.13900927,0
1818.99379959,0
1819.84858991,0
1820.70338023,0
1821.55817054,0
1822.41296086,0
1823.26775118,0
1824.1225415,0
1824.97733182,0
1825.83212214,0
1826.68691246,0
1827.54170278,0
1828.3964931,0
1829.25128342,0
1830.10607374,0
1830.96086406,0
1831.81565438,0
1832.6704447,0
1833.52523502,0
1834.38002534,0
1835.23481565,0
1836.08960597,0
1836.94439629,0
1837.79918661,0
1838.65397693,0
1839.50876725,0
1840.36355757,0
1841.21834789,0
1842.07313821,0
1842.92792853,0
1843.78271885,0
1844.63750917,0
1845.49229949,0
1846.34708981,0
1847.20188013,0
1848.05667044,0
1848.91146076,0
1849.76625108,0
1850.6210414,0
1851.47583172,0
1852.33062204,0
1853.18541236,0
1854.04020268,0
1854.894993,0
1855.74978332,0
1856.60457364,0
1857.45936396,0
1858.31415428,0
1859.1689446,0
1860.02373492,0
1860.87852524,0
1861.73331555,0
1862.58810587,0
1863.44289619,0
1864.29768651,0
1865.15247683,0
1866.00726715,0
1866.86205747,0
1867.71684779,0
1868.57163811,0
1869.42642843,0
1870.28121875,0
1871.13600907,0
1871.99079939,0
1872.84558971,0
1873.70038003,0
1874.55517034,0
1875.40996066,0
1876.26475098,0
1877.1195413,0
1877.97433162,0
1878.82912194,0
1879.68391226,0
1880.53870258,0
1881.3934929,0
1882.24828322,0
1883.10307354,0
1883.95786386,0
1884.81265418,0
1885.6674445,0
1886.52223482,0
1887.37702514,0
1888.23181545,0
1889.08660577,0
1889.94139609,0
1890.79618641,0
1891.65097673,0
1892.50576705,0
1893.36055737,0
1894.21534769,0
1895.07013801,0
1895.92492833,0
1896.77971865,0
1897.63450897,0
1898.48929929,0
1899.34408961,0
1900.19887993,0
1901.05367024,0
1901.90846056,0
1902.76325088,0
1903.6180412,0
1904.47283152,0
1905.32762184,0
1906.18241216,0
1907.03720248,0
1907.8919928,0
1908.74678312,0
1909.60157344,0
1910.45636376,0
1911.31115408,0
1912.1659444,0
1913.02073472,0
1913.87552504,0
1914.73031535,0
1915.58510567,0
1916.43989599,0
1917.29468631,0
1918.14947663,0
1919.00426695,0
1919.85905727,0
1920.71384759,0
1921.56863791,0
1922.42342823,0
1923.27821855,0
1924.13300887,0
1924.98779919,0
1925.84258951,0
1926.69737983,0
1927.55217014,0
1928.40696046,0
1929.26175078,0
1930.1165411,0
1930.97133142,0
1931.82612174,0
1932.68091206,0
1933.53570238,0
1934.3904927,0
1935.24528302,0
1936.10007334,0
1936.95486366,0
1937.80965398,0
1938.6644443,0
1939.51923462,0
1940.37402493,0
1941.22881525,0
1942.08360557,0
1942.93839589,0
1943.79318621,0
1944.64797653,0
1945.50276685,0
1946.35755717,0
1947.21234749,0
1948.06713781,0
1948.92192813,0
1949.77671845,0
1950.63150877,0
1951.48629909,0
1952.34108941,0
1953.19587973,0
1954.05067004,0
1954.90546036,0
1955.76025068,0
1956.615041,0
1957.46983132,0
1958.32462164,0
1959.17941196,0
1960.03420228,0
1960.8889926,0
1961.74378292,0
1962.59857324,0
1963.45336356,0
1964.30815388,0
1965.1629442,0
1966.01773452,0
1966.87252483,0
1967.72731515,0
1968.58210547,0
1969.43689579,0
1970.29168611,0
1971.14647643,0
1972.00126675,0
1972.85605707,0
1973.71084739,0
1974.56563771,0
1975.42042803,0
1976.27521835,0
1977.13000867,0
1977.98479899,0
1978.83958931,0
1979.69437963,0
1980.54916994,0
1981.40396026,0
1982.25875058,0
1983.1135409,0
1983.96833122,0
1984.82312154,0
1985.67791186,0
1986.53270218,0
1987.3874925,0
1988.24228282,0
1989.09707314,0
1989.95186346,0
1990.80665378,0
1991.6614441,0
1992.51623442,0
1993.37102473,0
1994.22581505,0
1995.08060537,0
1995.93539569,0
1996.79018601,0
1997.64497633,0
1998.49976665,0
1999.35455697,0
2000.20934729,0
2001.06413761,0
2001.91892793,0
2002.77371825,0
2003.62850857,0
2004.48329889,0
2005.33808921,0
2006.19287953,0
2007.04766984,0
2007.90246016,0
2008.75725048,0
2009.6120408,0
2010.46683112,0
2011.32162144,0
2012.17641176,0
2013.03120208,0
2013.8859924,0
2014.74078272,0
2015.59557304,0
2016.45036336,0
2017.30515368,0
2018.159944,0
2019.01473432,0
2019.86952463,0
2020.72431495,0
2021.57910527,0
2022.43389559,0
2023.28868591,0
2024.14347623,0
2024.99826655,0
2025.85305687,0
2026.70784719,0
2027.56263751,0
2028.41742783,0
2029.27221815,0
2030.12700847,0
2030.98179879,0
2031.83658911,0
2032.69137943,0
2033.54616974,0
2034.40096006,0
2035.25575038,0
2036.1105407,0
2036.96533102,0
2037.82012134,0
2038.67491166,0
2039.52970198,0
2040.3844923,0
2041.23928262,0
2042.09407294,0
2042.94886326,0
2043.80365358,0
2044.6584439,0
2045.51323422,0
2046.36802453,0
2047.22281485,0
2048.07760517,0
2048.93239549,0
2049.78718581,0
2050.64197613,0
2051.49676645,0
2052.35155677,0
2053.20634709,0
2054.06113741,0
2054.91592773,0
2055.77071805,0
2056.62550837,0
2057.48029869,0
2058.33508901,0
2059.18987933,0
2060.04466964,0
2060.89945996,0
2061.75425028,0
2062.6090406,0
2063.46383092,0
2064.31862124,0
2065.17341156,0
2066.02820188,0
2066.8829922,0
2067.73778252,0
2068.59257284,0
2069.44736316,0
2070.30215348,0
2071.1569438,0
2072.01173412,0
2072.86652443,0
2073.72131475,0
2074.57610507,0
2075.43089539,0
2076.28568571,0
2077.14047603,0
2077.99526635,0
2078.85005667,0
2079.70484699,0
2080.55963731,0
2081.41442763,0
2082.26921795,0
2083.12400827,0
2083.97879859,0
2084.83358891,0
2085.68837923,0
2086.54316954,0
2087.39795986,0
2088.25275018,0
2089.1075405,0
2089.96233082,0
2090.81712114,0
2091.67191146,0
2092.52670178,0
2093.3814921,0
2094.23628242,0
2095.09107274,0
2095.94586306,0
2096.80065338,0
2097.6554437,0
2098.51023402,0
2099.36502433,0
2100.21981465,0
2101.07460497,0
2101.92939529,0
2102.78418561,0
2103.63897593,0
2104.49376625,0
2105.34855657,0
2106.20334689,0
2107.05813721,0
2107.91292753,0
2108.76771785,0
2109.62250817,0
2110.47729849,0
2111.33208881,0
2112.18687913,0
2113.04166944,0
2113.89645976,0
2114.75125008,0
2115.6060404,0
2116.46083072,0
2117.31562104,0
2118.17041136,0
2119.02520168,0
2119.879992,0
2120.73478232,0
2121.58957264,0
2122.44436296,0
2123.29915328,0
2124.1539436,0
2125.00873392,0
2125.86352423,0
2126.71831455,0
2127.57310487,0
2128.42789519,0
2129.28268551,0
2130.13747583,0
2130.99226615,0
2131.84705647,0
2132.70184679,0
2133.55663711,0
2134.41142743,0
2135.26621775,0
2136.12100807,0
2136.97579839,0
2137.83058871,0
2138.68537903,0
2139.54016934,0
2140.39495966,0
2141.24974998,0
2142.1045403,0
2142.95933062,0
2143.81412094,0
2144.66891126,0
2145.52370158,0
2146.3784919,0
2147.23328222,0
2148.08807254,0
2148.94286286,0
2149.79765318,0
2150.6524435,0
2151.50723382,0
2152.36202413,0
2153.21681445,0
2154.07160477,0
2154.92639509,0
2155.78118541,0
2156.63597573,0
2157.49076605,0
2158.34555637,0
2159.20034669,0
2160.05513701,0
2160.90992733,0
2161.76471765,0
2162.61950797,0
2163.47429829,0
2164.32908861,0
2165.18387893,0
2166.03866924,0
2166.89345956,0
2167.74824988,0
2168.6030402,0
2169.45783052,0
2170.31262084,0
2171.16741116,0
2172.02220148,0
2172.8769918,0
2173.73178212,0
2174.58657244,0
2175.44136276,0
2176.29615308,0
2177.1509434,0
2178.00573372,0
2178.86052403,0
2179.71531435,0
2180.57010467,0
2181.42489499,0
2182.27968531,0
2183.13447563,0
2183.98926595,0
2184.84405627,0
2185.69884659,0
2186.55363691,0
2187.40842723,0
2188.26321755,0
2189.11800787,0
2189.97279819,0
2190.82758851,0
2191.68237883,0
2192.53716914,0
2193.39195946,0
2194.24674978,0
2195.1015401,0
